carta_id,nro_carta,titulo,pagina,archivo_original_txt_en_zip,archivo_moderno_txt,archivo_moderno_html,archivo_comparacion_html,n_caracteres_original,n_caracteres_moderno,estado,metodo
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",8,"montemar_transcripciones/txt_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_008.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_008_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_008_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_008_comparacion.html",906,853,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",9,"montemar_transcripciones/txt_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_009.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_009_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_009_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_009_comparacion.html",880,829,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",10,"montemar_transcripciones/txt_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_010.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_010_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_010_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_010_comparacion.html",857,816,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",11,"montemar_transcripciones/txt_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_011.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_011_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_011_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_011_comparacion.html",830,794,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",12,"montemar_transcripciones/txt_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_012.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_012_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_012_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_012_comparacion.html",856,825,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",13,"montemar_transcripciones/txt_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_013.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_013_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_013_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_013_comparacion.html",841,806,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",14,"montemar_transcripciones/txt_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_014.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_014_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_014_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_014_comparacion.html",564,543,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),1,montemar_transcripciones/txt_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_001.txt,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_001_moderno.txt,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_001_moderno.html,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_001_comparacion.html,590,535,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),2,montemar_transcripciones/txt_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_002.txt,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_002_moderno.txt,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_002_moderno.html,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_002_comparacion.html,710,676,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),3,montemar_transcripciones/txt_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_003.txt,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_003_moderno.txt,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_003_moderno.html,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_003_comparacion.html,672,637,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),4,montemar_transcripciones/txt_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_004.txt,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_004_moderno.txt,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_004_moderno.html,/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763)_page_004_comparacion.html,18,14,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",1,"montemar_transcripciones/txt_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_001.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_001_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_001_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_001_comparacion.html",563,542,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",2,"montemar_transcripciones/txt_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_002.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_002_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_002_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_002_comparacion.html",652,608,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",3,"montemar_transcripciones/txt_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_003.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_003_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_003_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_003_comparacion.html",688,661,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",4,"montemar_transcripciones/txt_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_004.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_004_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_004_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_004_comparacion.html",702,676,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",5,"montemar_transcripciones/txt_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_005.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_005_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_005_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_005_comparacion.html",650,624,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",6,"montemar_transcripciones/txt_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_006.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_006_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_006_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_006_comparacion.html",628,601,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",7,"montemar_transcripciones/txt_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_007.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_007_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_007_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_007_comparacion.html",606,567,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",8,"montemar_transcripciones/txt_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_008.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_008_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_008_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_008_comparacion.html",649,598,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",9,"montemar_transcripciones/txt_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_009.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_009_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_009_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_009_comparacion.html",289,276,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",10,"montemar_transcripciones/txt_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_010.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_010_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_010_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo_page_010_comparacion.html",0,0,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",1,"montemar_transcripciones/txt_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_001.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_001_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_001_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_001_comparacion.html",601,341,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",2,"montemar_transcripciones/txt_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_002.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_002_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_002_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_002_comparacion.html",1367,1179,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",3,"montemar_transcripciones/txt_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_003.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_003_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_003_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_003_comparacion.html",1508,1318,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",4,"montemar_transcripciones/txt_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_004.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_004_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_004_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_004_comparacion.html",1607,1401,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",5,"montemar_transcripciones/txt_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_005.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_005_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_005_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_005_comparacion.html",1627,1324,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",6,"montemar_transcripciones/txt_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_006.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_006_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_006_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_006_comparacion.html",1318,1163,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",7,"montemar_transcripciones/txt_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_007.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_007_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_007_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de_page_007_comparacion.html",1355,1238,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
