carta_id,nro_carta,titulo,pagina,tipo_entidad,texto,frecuencia
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",10,persName,Azaña,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",10,persName,Bravo,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",10,persName,Mesia,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",10,persName,Pedro Antonio Azaña,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",10,persName,Soler,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",11,persName,Arriaga,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",11,persName,Bravo,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",11,persName,Ensenada,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",11,persName,Patiño,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",11,persName,Salzedo,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",12,geogName,SicaSica,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",12,persName,Arriaga,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",12,persName,Jⁿ Bapᵗᵃ,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",12,persName,Salzedo,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",12,placeName,"corregimᵗᵒ de

SicaSica",1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",13,geogName,Cadiz,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",13,geogName,Lisboa,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",13,geogName,la Havana,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",13,persName,Andres de Loyo,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",13,persName,"Diego

Bentura",1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",13,persName,Puente,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",13,persName,Santelices,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",13,persName,Superunda,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",14,persName,Casa Calderon,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",14,persName,Gerᵐᵒ de Sola,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",14,persName,"Marques de

Albentos",1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",14,persName,Olavide,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",14,persName,Rojas,1
"15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12",15,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",14,persName,Salzedo,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",1,date,13 de Dizᵉ de 1763,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",1,geogName,Madrid,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",1,geogName,cavo deornos,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",1,persName,Azaña,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",1,persName,Bravo,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",1,persName,Valdelirios,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",2,persName,Arriaga,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",2,persName,Azaña,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",2,persName,Bravo,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",2,persName,Ensenada,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",3,persName,Azaña,3
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",3,persName,Arriaga,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",4,geogName,Lima,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",4,persName,Bravo,3
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",4,persName,Ensenada,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",5,geogName,Perú,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",5,persName,Salzedo,3
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",5,persName,Albentos,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",5,persName,Patiño,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",5,persName,Rojas marques de albentos,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",5,persName,Valdelirios,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",6,persName,Lara,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",6,persName,Maruntes,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",6,persName,Pini,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",6,persName,Salcedo,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",6,persName,Salzedo,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",6,persName,Wal,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",6,persName,"marques de

Grimaldi",1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",7,persName,Arriaga,2
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",7,persName,Squilace,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",7,persName,Wal,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",8,geogName,"Sica

Sica",1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",8,geogName,Yndias,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",8,persName,Arriaga,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",8,persName,Juan Bapᵗᵃ,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",8,persName,Rojas,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",8,placeName,"corregimᵗᵒ de Sica

Sica",1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",9,geogName,Escorial,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",9,geogName,España,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",9,geogName,Sⁿ Ildefonso,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",9,persName,Lara,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",10,persName,Salzedo,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",11,persName,Lara,2
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",11,persName,Maria Theresa,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",11,persName,obispo Romani,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",12,geogName,España,2
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",12,geogName,Yndias,2
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",13,geogName,la Havana,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",13,persName,Santelices,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",13,persName,Superunda,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",14,persName,Casa Calderon,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",14,persName,Geronimo deSola,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",14,persName,Olavide,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",14,persName,Rojas,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",14,persName,Salzedo,1
"16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)",16,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",14,persName,"marques de

Albentos",1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),1,date,y Dizᵉ 29 de 1763 ./.,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),1,geogName,Callao:,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),1,geogName,Lima,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),1,persName,Carmencita,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),1,persName,Joseph Nieto,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),1,persName,Mathias,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),1,persName,Mathias de la Vega,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),2,persName,Mathias,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),2,persName,Rosita,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),3,persName,Mathias,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),3,persName,Nicolasito,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),3,persName,Rosita,1
17_5318583_box1_f15_Letter from Marquis of Lara to Mathias de la Vega (12_29_1763),17,Letter from Marquis of Lara to Mathias de la Vega (12/29/1763),4,persName,Mathias,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",1,date,24 de Julio de 1764.,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",1,geogName,Mᵈ .,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",1,persName,Brun,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",1,persName,Squilace,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",2,geogName,Madrid,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",2,persName,Alvarado,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",2,persName,Carrasco,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",2,persName,Mello,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",3,persName,Duque de Alva,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",3,persName,Medina Sidonia;,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",3,persName,marques de Villafranca,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",4,persName,Albarado,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",4,persName,Carrasco,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",4,persName,Jph Carvajal,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",5,persName,Alvarado,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",6,persName,Joachina,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",6,persName,Lara,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",6,persName,Mariano,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",6,persName,Rosita,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",7,geogName,Amusco,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",7,geogName,Yndias,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",7,geogName,cavo,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",7,persName,Lara,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",7,persName,Salazar,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",7,persName,torre,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",8,geogName,Zamora,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",8,persName,Lara,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",8,persName,Salcedo,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",8,persName,fermin,1
"18_5318583_box1_f16_Letter from Diego José, Fifth Count of Montemar to Count of Castillejo",18,"Letter from Diego José, Fifth Count of Montemar to Count of Castillejo (7/24/1764)",9,persName,"Conde del

Castillejo",1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",1,date,24 deOctᵉ de1764,1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",1,geogName,Madrid,1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",2,geogName,españa,2
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",2,geogName,España,1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",2,geogName,Guadalaxara,1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",2,geogName,Yndias,1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",2,persName,Fernᵈᵒ,2
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",3,geogName,españa,2
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",3,geogName,Europa,1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",3,geogName,Lima,1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",3,geogName,lima,1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",3,name,mayorasgo de Presa,1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",4,geogName,"Balde

Abero",1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",4,geogName,Balde Aberuelo,1
"19_5318583_box1_f17_Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de",19,"Letter from Diego José, Fifth Count of Montemar to Joseph Perfecto de Salas (10/24/1764)",4,geogName,Guadalaxara,1
